year,day,hour,xco2
2018,149,17.348,409.13
2018,149,18.048,409.13
2018,149,18.286,409.13
2018,149,18.326,409.13
2018,149,18.387,409.13
2018,149,18.968,409.13
2018,149,19.127,409.13
2018,149,19.365,409.13
2018,149,19.395,409.13
2018,149,20.438,409.13
2018,149,17.67,409.14
2018,149,17.742,409.14
2018,149,17.793,409.14
2018,149,17.909,409.14
2018,149,17.925,409.14
2018,149,18.397,409.14
2018,149,18.446,409.14
2018,149,18.978,409.14
2018,149,19.124,409.14
2018,149,19.36,409.14
2018,149,20.031,409.14
2018,149,17.483,409.15
2018,149,17.569,409.15
2018,149,17.823,409.15
2018,149,18.132,409.15
2018,149,18.797,409.15
2018,149,19.026,409.15
2018,149,19.235,409.15
2018,149,19.422,409.15
2018,149,20.402,409.15
2018,149,17.796,409.16
2018,149,20.705,409.16
2018,149,17.409,409.17
2018,149,17.559,409.17
2018,149,17.677,409.17
2018,149,17.839,409.17
2018,149,17.867,409.17
2018,149,18.104,409.17
2018,149,18.351,409.17
2018,149,18.833,409.17
2018,149,18.937,409.17
2018,149,19.147,409.17
2018,149,19.392,409.17
2018,149,20.787,409.17
2018,149,18.134,409.18
2018,149,18.6,409.18
2018,149,18.77,409.18
2018,149,19.099,409.18
2018,149,20.549,409.18
2018,149,20.993,409.18
2018,149,17.404,409.19
2018,149,18.284,409.19
2018,149,19.083,409.19
2018,149,19.188,409.19
2018,149,19.27,409.19
2018,149,19.427,409.19
2018,149,19.608,409.19
2018,149,20.047,409.19
2018,149,20.213,409.19
2018,149,20.484,409.19
2018,149,22.344,409.19
2018,149,17.49,409.2
2018,149,17.747,409.2
2018,149,18.675,409.2
2018,149,18.792,409.2
2018,149,18.995,409.2
2018,149,19.372,409.2
2018,149,17.495,409.21
2018,149,17.503,409.21
2018,149,17.752,409.21
2018,149,18.023,409.21
2018,149,18.529,409.21
2018,149,18.741,409.21
2018,149,18.761,409.21
2018,149,18.902,409.21
2018,149,20.316,409.21
2018,149,17.695,409.22
2018,149,17.715,409.22
2018,149,18.148,409.22
2018,149,18.208,409.22
2018,149,18.245,409.22
2018,149,18.316,409.22
2018,149,18.907,409.22
2018,149,18.944,409.22
2018,149,19.239,409.22
2018,149,17.7,409.23
2018,149,17.798,409.23
2018,149,18.2,409.23
2018,149,18.375,409.23
2018,149,18.537,409.23
2018,149,18.589,409.23
2018,149,19.377,409.23
2018,149,20.275,409.23
2018,149,18.296,409.24
2018,149,18.396,409.24
2018,149,18.665,409.24
2018,149,18.872,409.24
2018,149,17.422,409.25
2018,149,17.69,409.25
2018,149,17.707,409.25
2018,149,18.441,409.25
2018,149,18.584,409.25
2018,149,19.762,409.25
2018,149,17.965,409.26
2018,149,18.038,409.26
2018,149,18.18,409.26
2018,149,18.239,409.26
2018,149,18.493,409.26
2018,149,18.695,409.26
2018,149,18.729,409.26
2018,149,18.81,409.26
2018,149,17.388,409.27
2018,149,17.857,409.27
2018,149,18.082,409.27
2018,149,18.173,409.27
2018,149,18.993,409.27
2018,149,19.154,409.27
2018,149,19.585,409.27
2018,149,19.847,409.27
2018,149,19.989,409.27
2018,149,17.94,409.28
2018,149,18.235,409.28
2018,149,18.564,409.28
2018,149,18.604,409.28
2018,149,18.8,409.28
2018,149,19.228,409.28
2018,149,17.458,409.29
2018,149,17.776,409.29
2018,149,17.93,409.29
2018,149,17.96,409.29
2018,149,18.271,409.29
2018,149,18.643,409.29
2018,149,18.684,409.29
2018,149,18.912,409.29
2018,149,22.169,409.29
2018,149,18.079,409.3
2018,149,18.33,409.3
2018,149,19.012,409.3
2018,149,19.458,409.3
2018,149,18.042,409.32
2018,149,18.225,409.32
2018,149,18.37,409.32
2018,149,19.2,409.32
2018,149,17.665,409.34
2018,149,17.92,409.34
2018,149,18.114,409.34
2018,149,18.694,409.34
2018,149,18.887,409.34
2018,149,19.321,409.34
2018,149,17.822,409.35
2018,149,17.854,409.35
2018,149,17.99,409.35
2018,149,18.466,409.35
2018,149,18.62,409.35
2018,149,18.782,409.35
2018,149,19.346,409.35
2018,149,18.188,409.36
2018,149,18.377,409.36
2018,149,18.386,409.36
2018,149,18.724,409.36
2018,149,17.884,409.37
2018,149,18.628,409.37
2018,149,18.863,409.37
2018,149,20.406,409.37
2018,149,22.133,409.37
2018,149,17.783,409.38
2018,149,17.874,409.38
2018,149,17.95,409.38
2018,149,17.98,409.38
2018,149,19.456,409.38
2018,149,19.706,409.38
2018,149,17.818,409.39
2018,149,17.899,409.39
2018,149,18.22,409.39
2018,149,18.355,409.39
2018,149,18.497,409.39
2018,149,20.3,409.39
2018,149,22.118,409.39
2018,149,20.077,409.4
2018,149,18.138,409.41
2018,149,18.168,409.41
2018,149,18.26,409.41
2018,149,19.296,409.41
2018,149,17.788,409.42
2018,149,18.223,409.42
2018,149,18.448,409.42
2018,149,18.61,409.42
2018,149,17.778,409.43
2018,149,18.139,409.43
2018,149,18.164,409.43
2018,149,18.336,409.43
2018,149,18.417,409.43
2018,149,18.888,409.43
2018,149,18.949,409.43
2018,149,19.243,409.43
2018,149,17.73,409.44
2018,149,17.963,409.44
2018,149,18.411,409.44
2018,149,20.817,409.44
2018,149,19.169,409.45
2018,149,17.685,409.46
2018,149,17.995,409.46
2018,149,18.699,409.46
2018,149,18.772,409.46
2018,149,17.353,409.47
2018,149,17.594,409.47
2018,149,17.923,409.47
2018,149,17.933,409.47
2018,149,18.094,409.47
2018,149,19.066,409.47
2018,149,19.375,409.47
2018,149,19.088,409.48
2018,149,18.124,409.49
2018,149,18.149,409.49
2018,149,18.304,409.5
2018,149,17.343,409.51
2018,149,17.904,409.51
2018,149,18.514,409.51
2018,149,18.143,409.53
2018,149,18.746,409.53
2018,149,18.897,409.53
2018,149,18.79,409.54
2018,149,22.595,409.54
2018,149,17.894,409.56
2018,149,18.557,409.57
2018,149,18.909,409.57
2018,149,18.128,409.58
2018,149,18.625,409.58
2018,149,18.021,409.59
2018,149,18.249,409.6
2018,149,17.651,409.61
2018,149,18.319,409.61
2018,149,18.381,409.62
2018,149,17.898,409.63
2018,149,17.675,409.64
2018,149,18.848,409.66
2018,149,18.472,409.69
2018,149,18.016,409.75
2018,149,17.943,409.76
2018,149,18.264,409.76
2018,149,17.803,409.79
2018,149,17.829,409.79
2018,149,17.877,409.79
2018,149,18.185,409.8
2018,149,18.685,409.81
2018,149,17.849,409.84
2018,149,18.067,409.84
2018,149,17.953,409.88
2018,149,21.873,409.99
2018,149,17.973,410.26
2018,149,18.289,410.35
2018,149,22.421,410.6
2018,149,22.164,412.16
2018,148,23.702,407.47
2018,148,24.289,407.47
2018,148,24.018,407.5
2018,148,21.067,407.6
2018,148,22.081,407.6
2018,148,23.985,407.6
2018,148,23.797,407.62
2018,148,24.433,407.62
2018,148,23.984,407.64
2018,148,24.043,407.67
2018,148,24.163,407.7
2018,148,24.483,407.71
2018,148,24.544,407.71
2018,148,21.926,407.74
2018,148,23.056,407.75
2018,148,24.443,407.75
2018,148,20.568,407.76
2018,148,23.903,407.77
2018,148,23.179,407.78
2018,148,22.89,407.8
2018,148,21.227,407.81
2018,148,23.878,407.81
2018,148,24.377,407.81
2018,148,20.705,407.82
2018,148,21.07,407.82
2018,148,21.389,407.82
2018,148,23.589,407.82
2018,148,23.369,407.83
2018,148,21.232,407.86
2018,148,24.011,407.86
2018,148,24.134,407.86
2018,148,20.191,407.87
2018,148,23.076,407.88
2018,148,23.93,407.88
2018,148,24.372,407.88
2018,148,24.453,407.88
2018,148,20.612,407.89
2018,148,22.076,407.89
2018,148,22.799,407.89
2018,148,23.549,407.89
2018,148,24.397,407.89
2018,148,24.477,407.89
2018,148,20.69,407.9
2018,148,22.889,407.9
2018,148,23.706,407.9
2018,148,24.357,407.9
2018,148,22.304,407.91
2018,148,21.108,407.92
2018,148,22.622,407.92
2018,148,22.973,407.92
2018,148,21.096,407.94
2018,148,21.667,407.94
2018,148,22.35,407.94
2018,148,22.849,407.94
2018,148,23.305,407.94
2018,148,19.943,407.95
2018,148,22.9,407.95
2018,148,24.048,407.95
2018,148,24.493,407.95
2018,148,20.895,407.96
2018,148,21.023,407.96
2018,148,23.047,407.96
2018,148,23.792,407.96
2018,148,23.819,407.96
2018,148,24.362,407.96
2018,148,21.293,407.97
2018,148,23.933,407.97
2018,148,23.965,407.97
2018,148,22.299,407.98
2018,148,23.051,407.98
2018,148,23.234,407.98
2018,148,24.522,407.98
2018,148,24.423,407.99
2018,148,21.396,408
2018,148,22.487,408
2018,148,23.091,408
2018,148,24.311,408
2018,148,23.298,408.01
2018,148,23.427,408.01
2018,148,24.33,408.01
2018,148,24.488,408.01
2018,148,24.519,408.01
2018,148,22.573,408.02
2018,148,22.941,408.02
2018,148,23.98,408.02
2018,148,19.386,408.03
2018,148,20.325,408.03
2018,148,23.399,408.03
2018,148,23.738,408.03
2018,148,24.013,408.03
2018,148,24.402,408.03
2018,148,22.652,408.04
2018,148,22.88,408.04
2018,148,22.982,408.04
2018,148,23.647,408.04
2018,148,23.91,408.04
2018,148,24.441,408.04
2018,148,24.509,408.04
2018,148,21.485,408.05
2018,148,22.751,408.05
2018,148,22.944,408.05
2018,148,23.273,408.05
2018,148,24.079,408.05
2018,148,18.792,408.06
2018,148,20.684,408.06
2018,148,22.939,408.06
2018,148,24.276,408.06
2018,148,24.407,408.06
2018,148,22.598,408.07
2018,148,23.071,408.07
2018,148,23.184,408.07
2018,148,23.31,408.07
2018,148,23.422,408.07
2018,148,24.026,408.07
2018,148,24.099,408.07
2018,148,24.144,408.07
2018,148,18.279,408.08
2018,148,20.136,408.08
2018,148,20.492,408.08
2018,148,20.642,408.08
2018,148,21.768,408.08
2018,148,22.46,408.08
2018,148,22.588,408.08
2018,148,22.884,408.08
2018,148,23.167,408.08
2018,148,23.707,408.08
2018,148,24.219,408.08
2018,148,24.507,408.08
2018,148,24.542,408.08
2018,148,21.015,408.09
2018,148,21.44,408.09
2018,148,22.394,408.09
2018,148,23.529,408.09
2018,148,21.904,408.1
2018,148,22.678,408.1
2018,148,22.727,408.1
2018,148,22.894,408.1
2018,148,22.987,408.1
2018,148,22.993,408.1
2018,148,23.397,408.1
2018,148,23.459,408.1
2018,148,19.751,408.11
2018,148,21.222,408.11
2018,148,21.391,408.11
2018,148,21.975,408.11
2018,148,23.29,408.11
2018,148,23.414,408.11
2018,148,23.773,408.11
2018,148,24.158,408.11
2018,148,19.997,408.12
2018,148,20.335,408.12
2018,148,20.647,408.12
2018,148,22.758,408.12
2018,148,23.285,408.12
2018,148,23.293,408.12
2018,148,23.429,408.12
2018,148,23.579,408.12
2018,148,23.722,408.12
2018,148,23.743,408.12
2018,148,24.058,408.12
2018,148,19.806,408.13
2018,148,20.518,408.13
2018,148,20.582,408.13
2018,148,21.591,408.13
2018,148,22.341,408.13
2018,148,22.455,408.13
2018,148,22.623,408.13
2018,148,22.829,408.13
2018,148,22.844,408.13
2018,148,22.885,408.13
2018,148,23.035,408.13
2018,148,23.412,408.13
2018,148,23.763,408.13
2018,148,23.867,408.13
2018,148,24.104,408.13
2018,148,19.618,408.14
2018,148,20.389,408.14
2018,148,20.447,408.14
2018,148,21.482,408.14
2018,148,22.371,408.14
2018,148,22.386,408.14
2018,148,22.647,408.14
2018,148,22.858,408.14
2018,148,23.315,408.14
2018,148,23.324,408.14
2018,148,23.444,408.14
2018,148,23.894,408.14
2018,148,24.188,408.14
2018,148,18.796,408.15
2018,148,20.715,408.15
2018,148,20.92,408.15
2018,148,21.945,408.15
2018,148,22.351,408.15
2018,148,22.482,408.15
2018,148,22.756,408.15
2018,148,23.409,408.15
2018,148,23.746,408.15
2018,148,24.331,408.15
2018,148,20.122,408.16
2018,148,20.445,408.16
2018,148,21.283,408.16
2018,148,22.388,408.16
2018,148,22.576,408.16
2018,148,22.788,408.16
2018,148,23.158,408.16
2018,148,24.347,408.16
2018,148,24.352,408.16
2018,148,18.25,408.17
2018,148,20.131,408.17
2018,148,20.426,408.17
2018,148,21.702,408.17
2018,148,21.758,408.17
2018,148,22.29,408.17
2018,148,22.68,408.17
2018,148,22.868,408.17
2018,148,22.965,408.17
2018,148,23.098,408.17
2018,148,23.94,408.17
2018,148,24.19,408.17
2018,148,24.215,408.17
2018,148,24.446,408.17
2018,148,18.092,408.18
2018,148,18.529,408.18
2018,148,18.878,408.18
2018,148,19.683,408.18
2018,148,19.916,408.18
2018,148,19.989,408.18
2018,148,21.348,408.18
2018,148,21.588,408.18
2018,148,21.844,408.18
2018,148,22.556,408.18
2018,148,24.547,408.18
2018,148,17.822,408.19
2018,148,19.582,408.19
2018,148,19.629,408.19
2018,148,19.634,408.19
2018,148,20.713,408.19
2018,148,22.021,408.19
2018,148,22.36,408.19
2018,148,22.753,408.19
2018,148,22.854,408.19
2018,148,23.407,408.19
2018,148,23.452,408.19
2018,148,23.991,408.19
2018,148,24.193,408.19
2018,148,24.21,408.19
2018,148,24.39,408.19
2018,148,21.576,408.2
2018,148,21.846,408.2
2018,148,22.274,408.2
2018,148,22.715,408.2
2018,148,23.214,408.2
2018,148,23.442,408.2
2018,148,23.829,408.2
2018,148,23.834,408.2
2018,148,24.254,408.2
2018,148,24.321,408.2
2018,148,24.492,408.2
2018,148,20.171,408.21
2018,148,20.284,408.21
2018,148,21.062,408.21
2018,148,21.32,408.21
2018,148,21.709,408.21
2018,148,21.962,408.21
2018,148,22.088,408.21
2018,148,22.245,408.21
2018,148,22.802,408.21
2018,148,22.839,408.21
2018,148,23.01,408.21
2018,148,23.066,408.21
2018,148,23.632,408.21
2018,148,24.335,408.21
2018,148,18.685,408.22
2018,148,20.523,408.22
2018,148,20.536,408.22
2018,148,20.906,408.22
2018,148,21.461,408.22
2018,148,21.49,408.22
2018,148,21.851,408.22
2018,148,22.895,408.22
2018,148,23.677,408.22
2018,148,23.741,408.22
2018,148,23.908,408.22
2018,148,18.988,408.23
2018,148,20.112,408.23
2018,148,20.598,408.23
2018,148,20.657,408.23
2018,148,21.268,408.23
2018,148,21.531,408.23
2018,148,22.321,408.23
2018,148,22.38,408.23
2018,148,22.717,408.23
2018,148,22.814,408.23
2018,148,22.934,408.23
2018,148,22.955,408.23
2018,148,23.148,408.23
2018,148,23.482,408.23
2018,148,24.087,408.23
2018,148,24.119,408.23
2018,148,24.208,408.23
2018,148,17.852,408.24
2018,148,20.967,408.24
2018,148,22.022,408.24
2018,148,22.058,408.24
2018,148,22.087,408.24
2018,148,22.548,408.24
2018,148,22.725,408.24
2018,148,23.204,408.24
2018,148,23.61,408.24
2018,148,23.731,408.24
2018,148,23.918,408.24
2018,148,24.124,408.24
2018,148,24.325,408.24
2018,148,18.767,408.25
2018,148,18.818,408.25
2018,148,18.867,408.25
2018,148,19.897,408.25
2018,148,20.014,408.25
2018,148,20.324,408.25
2018,148,21.111,408.25
2018,148,21.778,408.25
2018,148,22.048,408.25
2018,148,22.731,408.25
2018,148,22.748,408.25
2018,148,23.209,408.25
2018,148,23.388,408.25
2018,148,23.439,408.25
2018,148,23.761,408.25
2018,148,23.975,408.25
2018,148,24.143,408.25
2018,148,24.213,408.25
2018,148,24.316,408.25
2018,148,24.375,408.25
2018,148,20.097,408.26
2018,148,20.249,408.26
2018,148,20.653,408.26
2018,148,21.05,408.26
2018,148,21.879,408.26
2018,148,22.127,408.26
2018,148,22.228,408.26
2018,148,22.879,408.26
2018,148,23.278,408.26
2018,148,23.584,408.26
2018,148,23.701,408.26
2018,148,23.721,408.26
2018,148,24.256,408.26
2018,148,24.306,408.26
2018,148,24.367,408.26
2018,148,17.872,408.27
2018,148,18.296,408.27
2018,148,19.053,408.27
2018,148,22.526,408.27
2018,148,22.527,408.27
2018,148,22.738,408.27
2018,148,22.875,408.27
2018,148,23.061,408.27
2018,148,23.192,408.27
2018,148,23.377,408.27
2018,148,23.783,408.27
2018,148,24.406,408.27
2018,148,24.451,408.27
2018,148,18.782,408.28
2018,148,19.248,408.28
2018,148,20.009,408.28
2018,148,20.051,408.28
2018,148,20.866,408.28
2018,148,21.566,408.28
2018,148,23.163,408.28
2018,148,23.207,408.28
2018,148,23.667,408.28
2018,148,23.925,408.28
2018,148,24.021,408.28
2018,148,24.498,408.28
2018,148,17.918,408.29
2018,148,18.914,408.29
2018,148,21.013,408.29
2018,148,21.163,408.29
2018,148,21.557,408.29
2018,148,21.622,408.29
2018,148,21.896,408.29
2018,148,22.112,408.29
2018,148,23.103,408.29
2018,148,23.498,408.29
2018,148,23.839,408.29
2018,148,23.852,408.29
2018,148,23.879,408.29
2018,148,23.96,408.29
2018,148,24.122,408.29
2018,148,24.149,408.29
2018,148,24.448,408.29
2018,148,24.473,408.29
2018,148,20.386,408.3
2018,148,21.608,408.3
2018,148,22.107,408.3
2018,148,22.144,408.3
2018,148,22.147,408.3
2018,148,23.083,408.3
2018,148,23.121,408.3
2018,148,23.258,408.3
2018,148,23.319,408.3
2018,148,23.493,408.3
2018,148,24.139,408.3
2018,148,24.205,408.3
2018,148,24.301,408.3
2018,148,24.463,408.3
2018,148,24.503,408.3
2018,148,17.983,408.31
2018,148,18.736,408.31
2018,148,19.026,408.31
2018,148,19.124,408.31
2018,148,19.543,408.31
2018,148,20.391,408.31
2018,148,20.597,408.31
2018,148,20.632,408.31
2018,148,20.896,408.31
2018,148,21.168,408.31
2018,148,21.465,408.31
2018,148,21.623,408.31
2018,148,21.839,408.31
2018,148,22.056,408.31
2018,148,22.919,408.31
2018,148,22.971,408.31
2018,148,23.475,408.31
2018,148,23.611,408.31
2018,148,23.935,408.31
2018,148,24.175,408.31
2018,148,24.411,408.31
2018,148,17.847,408.32
2018,148,18.577,408.32
2018,148,19.802,408.32
2018,148,21.035,408.32
2018,148,21.472,408.32
2018,148,21.824,408.32
2018,148,22.617,408.32
2018,148,23.519,408.32
2018,148,24.239,408.32
2018,148,24.299,408.32
2018,148,24.527,408.32
2018,148,18.18,408.34
2018,148,18.205,408.34
2018,148,18.311,408.34
2018,148,18.912,408.34
2018,148,19.103,408.34
2018,148,19.498,408.34
2018,148,21.234,408.34
2018,148,21.274,408.34
2018,148,21.305,408.34
2018,148,21.414,408.34
2018,148,22.235,408.34
2018,148,22.632,408.34
2018,148,22.741,408.34
2018,148,22.916,408.34
2018,148,23.062,408.34
2018,148,23.539,408.34
2018,148,23.574,408.34
2018,148,23.601,408.34
2018,148,23.682,408.34
2018,148,24.271,408.34
2018,148,24.341,408.34
2018,148,24.482,408.34
2018,148,24.502,408.34
2018,148,18.569,408.35
2018,148,18.711,408.35
2018,148,19.724,408.35
2018,148,19.921,408.35
2018,148,20.127,408.35
2018,148,20.234,408.35
2018,148,21.086,408.35
2018,148,21.143,408.35
2018,148,21.229,408.35
2018,148,21.34,408.35
2018,148,21.738,408.35
2018,148,21.748,408.35
2018,148,22.097,408.35
2018,148,22.194,408.35
2018,148,22.44,408.35
2018,148,22.462,408.35
2018,148,22.657,408.35
2018,148,22.809,408.35
2018,148,22.921,408.35
2018,148,23.295,408.35
2018,148,23.355,408.35
2018,148,23.695,408.35
2018,148,23.812,408.35
2018,148,23.938,408.35
2018,148,24.185,408.35
2018,148,24.291,408.35
2018,148,24.478,408.35
2018,148,24.534,408.35
2018,148,17.813,408.36
2018,148,17.837,408.36
2018,148,19.098,408.36
2018,148,19.725,408.36
2018,148,19.734,408.36
2018,148,20.201,408.36
2018,148,20.257,408.36
2018,148,21.219,408.36
2018,148,21.244,408.36
2018,148,21.374,408.36
2018,148,21.942,408.36
2018,148,21.952,408.36
2018,148,21.967,408.36
2018,148,22.078,408.36
2018,148,22.581,408.36
2018,148,22.946,408.36
2018,148,23.375,408.36
2018,148,23.781,408.36
2018,148,24.128,408.36
2018,148,17.783,408.37
2018,148,18.757,408.37
2018,148,18.798,408.37
2018,148,19.174,408.37
2018,148,19.28,408.37
2018,148,20.247,408.37
2018,148,20.267,408.37
2018,148,20.607,408.37
2018,148,20.972,408.37
2018,148,21.237,408.37
2018,148,21.744,408.37
2018,148,22.199,408.37
2018,148,22.366,408.37
2018,148,22.5,408.37
2018,148,22.978,408.37
2018,148,23.088,408.37
2018,148,23.551,408.37
2018,148,23.776,408.37
2018,148,24.023,408.37
2018,148,24.229,408.37
2018,148,24.345,408.37
2018,148,24.387,408.37
2018,148,24.549,408.37
2018,148,18.33,408.38
2018,148,18.745,408.38
2018,148,19.567,408.38
2018,148,20.082,408.38
2018,148,20.587,408.38
2018,148,22.051,408.38
2018,148,22.411,408.38
2018,148,22.414,408.38
2018,148,22.512,408.38
2018,148,23.508,408.38
2018,148,23.524,408.38
2018,148,23.904,408.38
2018,148,24.458,408.38
2018,148,18.289,408.39
2018,148,18.99,408.39
2018,148,19.058,408.39
2018,148,19.071,408.39
2018,148,20.132,408.39
2018,148,20.369,408.39
2018,148,20.455,408.39
2018,148,21.06,408.39
2018,148,21.121,408.39
2018,148,21.552,408.39
2018,148,21.819,408.39
2018,148,21.854,408.39
2018,148,21.972,408.39
2018,148,22.108,408.39
2018,148,22.521,408.39
2018,148,22.644,408.39
2018,148,22.767,408.39
2018,148,22.906,408.39
2018,148,23.361,408.39
2018,148,23.576,408.39
2018,148,23.606,408.39
2018,148,23.756,408.39
2018,148,23.857,408.39
2018,148,23.898,408.39
2018,148,24.028,408.39
2018,148,24.35,408.39
2018,148,17.695,408.4
2018,148,17.793,408.4
2018,148,18.139,408.4
2018,148,18.645,408.4
2018,148,18.853,408.4
2018,148,19.031,408.4
2018,148,19.812,408.4
2018,148,20.092,408.4
2018,148,20.193,408.4
2018,148,20.31,408.4
2018,148,20.506,408.4
2018,148,20.654,408.4
2018,148,21.444,408.4
2018,148,21.79,408.4
2018,148,22.184,408.4
2018,148,22.21,408.4
2018,148,22.612,408.4
2018,148,22.983,408.4
2018,148,23.515,408.4
2018,148,23.672,408.4
2018,148,23.712,408.4
2018,148,23.802,408.4
2018,148,23.989,408.4
2018,148,24.259,408.4
2018,148,24.472,408.4
2018,148,24.539,408.4
2018,148,18.902,408.41
2018,148,19.279,408.41
2018,148,19.351,408.41
2018,148,21.045,408.41
2018,148,21.101,408.41
2018,148,21.102,408.41
2018,148,21.116,408.41
2018,148,21.284,408.41
2018,148,21.8,408.41
2018,148,22.339,408.41
2018,148,22.542,408.41
2018,148,22.822,408.41
2018,148,23.093,408.41
2018,148,23.5,408.41
2018,148,23.625,408.41
2018,148,23.883,408.41
2018,148,23.888,408.41
2018,148,24.109,408.41
2018,148,24.16,408.41
2018,148,18.013,408.42
2018,148,18.983,408.42
2018,148,19.437,408.42
2018,148,19.572,408.42
2018,148,19.653,408.42
2018,148,20.153,408.42
2018,148,20.563,408.42
2018,148,20.674,408.42
2018,148,21.254,408.42
2018,148,21.257,408.42
2018,148,21.515,408.42
2018,148,21.522,408.42
2018,148,21.581,408.42
2018,148,21.77,408.42
2018,148,22.365,408.42
2018,148,22.426,408.42
2018,148,22.431,408.42
2018,148,23.113,408.42
2018,148,23.419,408.42
2018,148,23.535,408.42
2018,148,23.728,408.42
2018,148,24.094,408.42
2018,148,24.23,408.42
2018,148,24.274,408.42
2018,148,24.382,408.42
2018,148,24.401,408.42
2018,148,19.051,408.43
2018,148,19.29,408.43
2018,148,19.349,408.43
2018,148,19.38,408.43
2018,148,19.978,408.43
2018,148,20.224,408.43
2018,148,20.239,408.43
2018,148,20.329,408.43
2018,148,20.513,408.43
2018,148,20.629,408.43
2018,148,20.663,408.43
2018,148,20.93,408.43
2018,148,21.128,408.43
2018,148,21.48,408.43
2018,148,22.164,408.43
2018,148,22.189,408.43
2018,148,22.218,408.43
2018,148,22.505,408.43
2018,148,22.914,408.43
2018,148,23.169,408.43
2018,148,23.615,408.43
2018,148,23.95,408.43
2018,148,24.102,408.43
2018,148,24.245,408.43
2018,148,18.695,408.44
2018,148,18.741,408.44
2018,148,19.359,408.44
2018,148,20.147,408.44
2018,148,20.263,408.44
2018,148,21.177,408.44
2018,148,21.739,408.44
2018,148,21.985,408.44
2018,148,22.026,408.44
2018,148,22.173,408.44
2018,148,22.999,408.44
2018,148,23.354,408.44
2018,148,23.392,408.44
2018,148,23.642,408.44
2018,148,23.803,408.44
2018,148,23.913,408.44
2018,148,23.974,408.44
2018,148,24.224,408.44
2018,148,18.234,408.45
2018,148,19.012,408.45
2018,148,19.152,408.45
2018,148,19.255,408.45
2018,148,20.556,408.45
2018,148,20.627,408.45
2018,148,20.634,408.45
2018,148,20.637,408.45
2018,148,20.915,408.45
2018,148,20.94,408.45
2018,148,21.763,408.45
2018,148,21.937,408.45
2018,148,22.092,408.45
2018,148,22.154,408.45
2018,148,22.285,408.45
2018,148,22.649,408.45
2018,148,23.052,408.45
2018,148,23.65,408.45
2018,148,23.68,408.45
2018,148,23.787,408.45
2018,148,23.928,408.45
2018,148,24.426,408.45
2018,148,17.63,408.46
2018,148,17.736,408.46
2018,148,17.965,408.46
2018,148,18.133,408.46
2018,148,18.527,408.46
2018,148,18.893,408.46
2018,148,19.518,408.46
2018,148,19.796,408.46
2018,148,19.837,408.46
2018,148,20.06,408.46
2018,148,20.126,408.46
2018,148,20.229,408.46
2018,148,20.305,408.46
2018,148,20.366,408.46
2018,148,20.481,408.46
2018,148,20.548,408.46
2018,148,20.572,408.46
2018,148,21.018,408.46
2018,148,21.028,408.46
2018,148,21.492,408.46
2018,148,21.497,408.46
2018,148,21.999,408.46
2018,148,22.063,408.46
2018,148,23.697,408.46
2018,148,23.97,408.46
2018,148,24.072,408.46
2018,148,24.517,408.46
2018,148,17.806,408.47
2018,148,18.033,408.47
2018,148,18.638,408.47
2018,148,19.417,408.47
2018,148,19.548,408.47
2018,148,19.847,408.47
2018,148,20.293,408.47
2018,148,20.976,408.47
2018,148,21.033,408.47
2018,148,21.212,408.47
2018,148,21.532,408.47
2018,148,21.753,408.47
2018,148,21.861,408.47
2018,148,22.183,408.47
2018,148,22.301,408.47
2018,148,22.324,408.47
2018,148,22.399,408.47
2018,148,22.49,408.47
2018,148,22.936,408.47
2018,148,23.32,408.47
2018,148,23.454,408.47
2018,148,23.657,408.47
2018,148,24.062,408.47
2018,148,24.114,408.47
2018,148,24.18,408.47
2018,148,24.225,408.47
2018,148,17.877,408.48
2018,148,17.97,408.48
2018,148,18.752,408.48
2018,148,19.381,408.48
2018,148,19.668,408.48
2018,148,19.881,408.48
2018,148,19.906,408.48
2018,148,20.416,408.48
2018,148,20.614,408.48
2018,148,21.188,408.48
2018,148,21.384,408.48
2018,148,21.401,408.48
2018,148,21.682,408.48
2018,148,22.167,408.48
2018,148,22.336,408.48
2018,148,22.47,408.48
2018,148,22.608,408.48
2018,148,22.711,408.48
2018,148,22.783,408.48
2018,148,22.931,408.48
2018,148,23.045,408.48
2018,148,23.254,408.48
2018,148,23.345,408.48
2018,148,23.514,408.48
2018,148,23.564,408.48
2018,148,23.636,408.48
2018,148,23.733,408.48
2018,148,23.955,408.48
2018,148,24.063,408.48
2018,148,24.385,408.48
2018,148,24.427,408.48
2018,148,24.524,408.48
2018,148,17.687,408.49
2018,148,18.149,408.49
2018,148,18.264,408.49
2018,148,18.417,408.49
2018,148,18.552,408.49
2018,148,18.623,408.49
2018,148,19.041,408.49
2018,148,19.167,408.49
2018,148,19.183,408.49
2018,148,19.396,408.49
2018,148,19.564,408.49
2018,148,19.648,408.49
2018,148,19.771,408.49
2018,148,19.852,408.49
2018,148,19.876,408.49
2018,148,19.983,408.49
2018,148,20.404,408.49
2018,148,21.178,408.49
2018,148,21.694,408.49
2018,148,21.856,408.49
2018,148,22.25,408.49
2018,148,22.515,408.49
2018,148,22.874,408.49
2018,148,23.042,408.49
2018,148,23.077,408.49
2018,148,23.329,408.49
2018,148,23.33,408.49
2018,148,23.339,408.49
2018,148,23.655,408.49
2018,148,23.665,408.49
2018,148,24.112,408.49
2018,148,24.249,408.49
2018,148,24.529,408.49
